Smiles,chembl_id,chembl_pref_name
COc1cc2ncnc(N3CCCc4ccccc43)c2cc1NC(=O)/C=C/CN1CCC(CO)CC1,CHEMBL4162066,None
Cc1ccc(S(=O)(=O)Cc2nc(Nc3cccc(C(F)(F)F)c3)c3cc([N+](=O)[O-])ccc3n2)cc1,CHEMBL574671,None
COc1cc2ncnc(Nc3cccc(NC(=O)C45CC6CC(CC(C6)C4)C5)c3)c2cc1OCCCN1CCOCC1,CHEMBL3765789,None
COc1cc2nc(N)nc(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)c2cc1OC,CHEMBL4533998,None
C=CC(=O)Nc1ccc2ncnc(Nc3ccc(CN(C)C)c(Br)c3)c2c1,CHEMBL283201,None
C=C(C)C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL3974571,None
CN(C)CCC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2031297,None
COc1ccc(-c2nc(Nc3ccc(O)c([N+](=O)[O-])c3)c3ccccc3n2)cc1OC,CHEMBL4172203,None
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3ccc(N)cc23)c1,CHEMBL3814121,None
COc1ccc(Nc2nc(N3CCN(CCO)CC3)nc3ccccc23)cc1,CHEMBL3609162,None
COc1cc2c(Nc3cccc(NC(=O)c4ccccc4)c3)ncnc2cc1OCCCN1CCOCC1,CHEMBL588434,None
c1ccc(Nc2ncnc3ccc(-c4cccc(N5CCOCC5)c4)cc23)cc1,CHEMBL2347527,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2s1,CHEMBL3934766,None
COc1cc2ncnc(Nc3ccc(F)cc3)c2cc1OC.Cl,CHEMBL1203934,None
COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(Oc4cccc(C(=O)NCC(C)(C)C)c4)c(C)c3)c2c1,CHEMBL389741,None
Cc1cc(N=S2(=O)CCC2)cc2ncnc(Nc3ccc(F)cc3O[C@H](CO)C(F)(F)F)c12,CHEMBL4109919,None
COc1cc2c(Nc3ccc(Br)cc3Br)ncnc2cc1OCC1CN(C)CCO1,CHEMBL3913993,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCC1CCN(C)CC1.Cl,CHEMBL2448065,None
c1ccc(COc2ccc(Nc3ncnc4ccc(-c5ccco5)cc34)cc2)cc1,CHEMBL215993,GW284372X
CCOc1ccccc1Nc1ncnc2ccc(Br)cc12,CHEMBL1867348,None
Fc1cccc(NC(=S)Nc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)c1,CHEMBL568924,None
COc1cc2ncnc(Nc3ccccc3F)c2cc1OC.Cl,CHEMBL1204360,None
O=C(O)Cn1ccc2cc3c(Nc4cccc(Br)c4)ncnc3cc21,CHEMBL289162,None
C=CCn1c(C)nc2cc(Nc3nc(Cl)nc4ccccc34)ccc21,CHEMBL2382215,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(CS(=O)(=O)c2ccccn2)no1,CHEMBL3903022,None
COc1cc2ncnc(Nc3ccc(C)cc3)c2cc1OC.Cl,CHEMBL1641778,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCC1,CHEMBL57758,None
COc1cc(Nc2ncnc3c(NC(=O)Nc4cc(C)cc(C)c4)cccc23)cc(OC)c1,CHEMBL3938885,None
Fc1ccc(Nc2ncnc3cc(OCCCN4CCOCC4)c(OCCCN4CCOCC4)cc23)cc1Cl,CHEMBL4165375,None
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2)nn1,CHEMBL4578487,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CCCCC1,CHEMBL56142,None
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCO)cc23)c1,CHEMBL3186743,None
O=S(=O)(c1cccc(Nc2nc(Cl)nc3cccc(-c4ccccc4)c23)c1)N1CCOCC1,CHEMBL4084636,None
O=[N+]([O-])c1ccccc1Nc1nc(C(Cl)(Cl)Cl)nc2ccccc12,CHEMBL563145,None
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCCn1ccnc1[N+](=O)[O-],CHEMBL3355886,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1C[C@@H]2C[C@H]1CN2C,CHEMBL3623286,None
O=C(N/N=C/c1ccc(O)cc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL4064776,None
Fc1cccc(Nc2ncnc3ccc(Br)cc23)c1,CHEMBL1079375,None
COCCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)CCCCC(=O)NO,CHEMBL3946801,None
COc1cc2nc(C)nc(Nc3cccc(Br)c3)c2cc1OC,CHEMBL294769,None
COc1cc2ncnc(N3CCc4ccccc43)c2cc1NC(=O)/C=C/CN(C)C,CHEMBL4172792,None
COCC(=O)NCC#Cc1ccc2ncnc(Nc3ccc(OC4CCNCC4)c(C)c3)c2c1,CHEMBL230467,None
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1OCCC[Se]C#N,CHEMBL4077420,None
CCC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(C)c12,CHEMBL4112395,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,CHEMBL3910915,None
C/C=C/c1ccc(Nc2ncnc3cc(OCCN4CCOCC4)c(OCCN4CCOCC4)cc23)cc1,CHEMBL4165777,None
COc1cc2c(Nc3cccc(Br)c3)ncnc2c(OC)c1OC.Cl,CHEMBL535392,None
COc1ccc(Nc2nc(C(Cl)(Cl)Cl)nc3ccccc23)cc1,CHEMBL556490,None
O=[N+]([O-])c1cccc(Nc2nc(-c3ccccn3)nc3ccccc23)c1,CHEMBL4071711,None
CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(OCc6cccc(F)c6)c(Cl)c5)c4cc32)CC1,CHEMBL4641942,None
C=CC(=O)N(c1cccc(C(F)(F)F)c1)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,CHEMBL4441921,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(-c2ccccn2)cs1,CHEMBL3976826,None
COc1cc2c(cc1OC)CN(CCc1ccc(Nc3nc(-c4ccc(F)cc4)nc4ccccc34)cc1)CC2,CHEMBL4094035,None
CC(C)(O)CC(=O)NCCc1ccc2ncnc(Nc3ccc(Oc4cccc(C(F)(F)F)c4)c(Cl)c3)c2c1,CHEMBL4290869,None
COc1cc(-c2ccc3ncnc(Nc4ccc(Cl)c(O)c4)c3c2)ccc1O,CHEMBL3665858,None
C[C@@H](Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(F)c12)C(=O)NCC(F)F,CHEMBL4106616,None
Cl.Oc1ccc(Nc2ncnc3ccccc23)cc1,CHEMBL1461566,None
COc1ccc(Nc2nc(N3CCCCC3)nc3ccccc23)c(OC)c1,CHEMBL1371896,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(C1)CS(=O)(=O)C2,CHEMBL2425083,None
O=C(/C=C/c1ccc(F)cc1Cl)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,CHEMBL3763457,None
C/N=N/Nc1ccc2ncnc(N(C)c3ccccc3)c2c1,CHEMBL135592,None
CSc1cccc(Nc2nc(-c3cccc([N+](=O)[O-])c3)nc3ccccc23)c1,CHEMBL4168440,None
OB(O)c1ccc(COc2ccc3ncnc(Nc4cccc(Cl)c4)c3c2)cc1,CHEMBL3347498,None
O=[N+]([O-])c1ccc2ncnc(Nc3cccc(Cl)c3)c2c1,CHEMBL1080816,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(O)c(F)c4)ncnc3cc2OC)CC1,CHEMBL3977316,None
CN(C)CCCOC(=O)/C=C/C(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL140561,None
COc1ccc(Nc2ncnc3ccc(NC(=O)Nc4ccc(CN5CCN(C)CC5)cc4)cc23)cc1Cl,CHEMBL3740113,None
O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCC2(CC1)OCC1(OO2)C2CC3CC(C2)CC1C3,CHEMBL4082840,None
C#Cc1cccc(N(C)c2nc(Cl)nc3cc(OC)c(OC)cc23)c1,CHEMBL2148023,None
CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)COC(=O)c1ccccc1,CHEMBL4437599,None
NC(=O)Nc1ccc2ncnc(Nc3ccc(Br)cc3)c2c1,CHEMBL3814959,None
C[C@@H](Oc1cc(F)ccc1Nc1ncnc2cc(N=S(C)(C)=O)cc(F)c12)C(=O)NC(CF)CF,CHEMBL4111102,None
COc1ccc2c(c1)NC(=O)CN2c1nc(NCCCO)nc2ccccc12,CHEMBL4095713,None
CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL2031296,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCC1CNCCO1,CHEMBL3924779,None
O=[N+]([O-])c1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,CHEMBL4176120,None
COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OC[C@@H]1CCCN(CCF)C1,CHEMBL2058042,None
CNC(=O)CN(C)CCOc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,CHEMBL2408212,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN1CC(O)C1,CHEMBL2425090,None
C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCOCCCCO,CHEMBL32079,None
CC(C)c1ccc(Nc2nc(N3CCNCC3)nc3ccccc23)cc1,CHEMBL3609173,None
S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3ccccc3Br)c2c1,CHEMBL4071935,None
COc1cc2nc(N3CCC4CCC(C3)N4Cc3ccccc3)nc(Nc3ccc(S(C)(=O)=O)cc3)c2cc1OC,CHEMBL2336755,None
COc1ccc(-c2ccc3ncnc(Nc4cccc(C(=O)N5CCOCC5)c4)c3c2)cc1C(N)=O,CHEMBL4065202,None
COc1cc2c(N(C)c3ccccc3)ncnc2c(OC)c1OC.Cl,CHEMBL545302,None
CN1CCN(C(=S)SCCC(=O)Nc2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)CC1,CHEMBL1778043,None
COc1ccc(Nc2nc(-c3ccncc3)nc3ccc([N+](=O)[O-])cc23)cc1,CHEMBL4164155,None
O=C(Nc1ccc(Cl)cc1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL466407,None
C=CC(=O)N(c1cc(Cl)ccc1F)c1ncnc2cc(OC)c(OCCCN3CCOCC3)cc12,CHEMBL4527715,None
COc1ccc(C2=NNC(=O)c3ccccc3N2c2nc(-c3cccs3)nc3ccc(Br)cc23)cc1,CHEMBL2003914,None
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,CHEMBL3622672,None
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(F)cc3OCCCO)c12,CHEMBL3908621,None
C[C@@H](C#N)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCC3)cc(Cl)c12,CHEMBL3958645,None
COc1ccc2c(c1)CCCCN2c1nc(C)nc2ccccc12,CHEMBL3126760,None
COc1ccc(Nc2ncnc3ccc4nc(C(N)=O)sc4c23)cc1,CHEMBL3957886,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1C[C@H](O)[C@@H](O)[C@H](O)[C@H]1CO,CHEMBL4079553,None
C[C@@H](Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCC3)cc(F)c12)C(=O)NCC(F)(F)F,CHEMBL4107950,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC,CHEMBL3671503,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc([N+](=O)[O-])c4)ncnc3cc2OC)CC1,CHEMBL3906806,None
O=C(Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)c1cccc2c1OCCO2,CHEMBL2070190,None
CC1CCN(C/C=C/C(=O)N2CCCOc3cc4ncnc(Nc5ccc(F)c(Cl)c5)c4cc32)CC1,CHEMBL4449525,None
Cl.Fc1cc(Br)ccc1Nc1ncnc2cc3c(cc12)OCCCO3,CHEMBL601675,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1O[C@H]1CO[C@H]2[C@@H]1OC[C@@H]2OC,CHEMBL3964556,None
O=C(NCCO)c1ccc(Nc2nc(-c3cccnc3)nc3ccccc23)cc1,CHEMBL3769718,None
COc1cc2c(Nc3ccc(NC(=O)C(c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,CHEMBL4516635,None
C#Cc1cccc(Nc2ncnc3cc4c(cc23)N(CCCN2CCCCC2)C(=O)CO4)c1,CHEMBL3774396,None
CCOc1cc2ncnc(Nc3ccccc3[18F])c2cc1OCC,CHEMBL1774650,None
COc1cc2ncnc(Nc3cccc(N(CCCl)CCCl)c3)c2cc1OCCCN1CCOCC1,CHEMBL2417990,None
COc1ccc(-c2ccc3ncnc(Nc4cccc(C(=O)N5CCOCC5)c4)c3c2)cn1,CHEMBL4103062,None
CC1(C)OB(c2ccc3ncnc(Nc4ccc(F)c(Cl)c4)c3c2)OC1(C)C,CHEMBL3219505,None
C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)CCCC(=O)NO)cc23)c1,CHEMBL3939206,None
COc1cc(Nc2nc(SCc3ccc(C(F)(F)F)cc3)nc3ccccc23)cc(OC)c1OC,CHEMBL4471258,None
O=C(O)Cc1ccc(Nc2nc(-c3ccccc3)nc3ccccc23)cc1,CHEMBL2385570,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)N/N=C/c1cccc(Cl)c1Cl,CHEMBL4080313,None
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,CHEMBL593860,None
CCN1CCC(c2nc(COc3cc4ncnc(Nc5ccc(Cl)c(Cl)c5)c4cc3OC)cs2)CC1,CHEMBL3904481,None
COc1cc2ncnc(Nc3cccc4cn[nH]c34)c2cc1OC,CHEMBL3797215,None
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCC(=O)NO,CHEMBL3759261,None
CCCC(=O)Nc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3cc(OCCN4CCN(C)CC4)ccc3n2)c1,CHEMBL3666722,None
COc1ccc2c(c1)C(O)CCN2c1nc(C)nc2ccccc12,CHEMBL3126923,None
COc1cc2ncnc(N3CCc4ccccc43)c2cc1OC,CHEMBL328277,None
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(Cl)cc4)cc3)ncnc2cc1OCc1ccccc1,CHEMBL3965994,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(-c2ccccc2)n1,CHEMBL3946018,None
COc1cc2c(Nc3ccc(NC(=O)Nc4ccc(C)c(C)c4)cc3)ncnc2cc1OCc1ccccc1,CHEMBL3951268,None
O=C(Nc1cc(Cl)cc(Cl)c1)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL461419,None
COc1cccc(/C=C/C(=O)c2cccc(Nc3nc(-c4ccc(OC)c(OC)c4)nc4ccccc34)c2)c1,CHEMBL3810065,None
COc1cc2c(Nc3ccc(F)cc3Cl)ncnc2cc1OCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,CHEMBL4515673,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)N/N=C/c1cccc(Br)c1,CHEMBL4095897,None
C/C=C/c1ccc(Nc2ncnc3ccc(OCCN4CCOCC4)cc23)cc1,CHEMBL4205186,None
N#Cc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL3769666,None
COC(=N)c1nc2ccc3ncnc(Nc4ccc5nc[nH]c5c4)c3c2s1,CHEMBL3983413,None
O=[N+]([O-])c1ccc(O)c(Nc2ncnc3ccccc23)c1,CHEMBL1605157,None
O=C(CCCCCCn1cc(-c2ccc3ncnc(Nc4cccc(Cl)c4F)c3c2)nn1)NO,CHEMBL3930620,None
CNS(=O)(=O)c1ccc(N(C)C)c(Nc2ncnc3cc(OCCCN4CCOCC4)ccc23)c1,CHEMBL3814923,None
COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1OCCCCCn1ccnc1[N+](=O)[O-],CHEMBL3355885,None
Fc1ccc(COc2ccc(Nc3ncnc4ccc(I)cc34)cc2Cl)cc1,CHEMBL587423,None
CN(C)c1cccc2c(S(=O)(=O)NCCN/N=N/c3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)cccc12,CHEMBL606413,None
CCOc1cc2ncnc(Nc3cccc(-c4cocn4)c3)c2cc1OCC,CHEMBL126996,None
CC(C)(C)OC(=O)NCC(=O)Nc1ccc2ncnc(Nc3cccc(C(F)(F)F)c3)c2c1,CHEMBL4084745,None
COc1cc2ncnc(Nc3ccccc3)c2cc1OC.Cl,CHEMBL542484,None
Oc1ccc2c(Nc3ccc(OCc4ccccc4)cc3)ncnc2c1,CHEMBL4441481,None
C#Cc1cccc(Nc2ncnc3cc(OC(C)COC)c4c(c23)OCCO4)c1,CHEMBL3805584,None
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1,CHEMBL437885,None
Clc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1Cl,CHEMBL17247,None
COc1cc(-c2cc3c(Nc4cc(O)ccc4Cl)ncnc3cc2OC)ccc1O,CHEMBL3661227,None
Brc1cccc(Nc2ncnc3cc4c(cc23)OCCOCOCOCCO4)c1,CHEMBL2087356,None
Cl.c1ccc(-c2cccc(Nc3ncnc4cc5c(cc34)OCCO5)c2)nc1,CHEMBL3297956,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCn1cncn1,CHEMBL150606,None
COc1cc(Nc2ncnc3ccc(Cl)cc23)cc(OC)c1OC.Cl,CHEMBL545767,None
COc1cc2ncnc(Nc3ccc(Cl)cc3)c2cc1OCCCCCCC(=O)NO,CHEMBL3758839,None
Cc1cccc(/C=C2/SC(N3CCC[C@H]3C(=O)Nc3ccc4ncnc(Nc5cccc(Cl)c5)c4c3)=NC2=O)n1,CHEMBL3586176,None
Oc1ccccc1Nc1nc(-c2ccccc2O)nc2ccccc12,CHEMBL601569,None
CNS(=O)(=O)c1ccc(OCC(F)(F)F)c(Nc2ncnc3cc(OC)cc(OC)c23)c1,CHEMBL3813948,None
CCOC(=O)c1nc(Nc2cc(Oc3cccc(C)c3)cc([N+](=O)[O-])c2)c2ccccc2n1,CHEMBL3339412,None
COc1cc2c(Nc3cccc(C#N)c3)ncnc2cc1OCCCN1CCCCC1,CHEMBL4174281,None
Cc1noc(C)c1-c1nc(Nc2ccc(F)cc2)c2ccccc2n1,CHEMBL1315920,None
O=C(/C=C/C(F)(F)F)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,CHEMBL135142,None
CCOc1cc2ncnc(Nc3ccc(OCc4c(Cl)cccc4Cl)c(OC)c3)c2cc1OCC,CHEMBL587162,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC1CCN(C(=O)/C=C/C(=O)NO)CC1,CHEMBL3971350,None
COc1cccc2c(N(C)c3ccccc3)nc(N)nc12,CHEMBL96790,None
O=S(=O)(/C=C/c1ccc(O)cc1)Cc1ccc(Nc2ncnc3ccc(Br)cc23)cc1,CHEMBL159276,None
COc1cc(Nc2ncnc3cc(OCC4CN(C)CCO4)c(OC)cc23)c(OC)cc1Cl,CHEMBL3944702,None
CCC(C)NC(=O)[C@@H](C)Oc1cc(F)ccc1Nc1ncnc2cc(N=S3(=O)CCCC3)cc(C)c12,CHEMBL4111615,None
O=[N+]([O-])c1cc(Nc2nc(-c3cccnc3)nc3ccccc23)ccc1O,CHEMBL4083491,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1noc(C2CCCN2)n1,CHEMBL3909596,None
O=C(O[C@H]1CC[C@H](Nc2nc(Nc3ccccc3)c3ccccc3n2)CC1)c1ccccc1,CHEMBL17496,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCCC1CN(C)C(C)(C)CO1,CHEMBL3959495,None
S=C(NCc1ccccc1)Nc1ccc2ncnc(Nc3ccc(Oc4ccccc4)cc3)c2c1,CHEMBL4098758,None
c1cc(Nc2ncnc3cc(OCCN4CCCC4)cc(OC4CCOCC4)c23)c2c(c1)OCO2,CHEMBL385958,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCCN1CCN(C)CC1.Cl,CHEMBL1744347,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3F)c2cc1OC1CN(C(=O)/C=C\Cl)C1,CHEMBL3950232,None
CCOC(=O)Nc1ccc(Nc2ncnc3ccccc23)cc1C,CHEMBL3628793,None
O=C(C#CCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(F)c(Cl)c3)c2c1,CHEMBL204085,None
COc1cc2c(Nc3ccc(Cl)cc3F)ncnc2cc1OCCN1CCCC1,CHEMBL147180,None
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CC2(CSC2)C1,CHEMBL2425094,None
COc1ccc(Nc2nc(-c3ccccc3F)nc3ccccc23)cc1OC,CHEMBL1560397,None
COCCOc1cc2ncnc(Nc3ccccc3N(CCCl)CCCl)c2cc1OCCOC,CHEMBL3040794,None
C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(C#N)c4)ncnc3cc2OC)CC1,CHEMBL3947277,None
COc1cc2nc(SCC(=O)Nc3ccc([N+](=O)[O-])cc3)nc(Nc3c(C)cc(/C=C/C#N)cc3C)c2cc1OC,CHEMBL4590617,None
C=CC(=O)N1CCCC[C@H]1C(=O)Nc1ccc2ncnc(Nc3ccc(OCc4ccccc4)c(Cl)c3)c2c1,CHEMBL565239,None
COc1ccc(N(C)c2nc(C)nc3ccccc23)cc1C(=O)OCCCC[Se]C#N,CHEMBL4071178,None
Fc1cccc(-c2nc(Nc3ccccc3)c3ccccc3n2)c1,CHEMBL1818160,None
Fc1cccc(COc2ccc(Nc3ncnc4ccc(-c5nnc(C(F)(F)F)o5)cc34)cc2Cl)c1,CHEMBL586775,None
CCOc1cc2ncnc(Nc3ccc(OCc4ccccc4Br)c(OC)c3)c2cc1OCC,CHEMBL533478,None
C#Cc1cccc(Nc2ncnc3cc(OCCOC)c(OCCCCCCC(=O)NO)cc23)c1,CHEMBL3893111,None
COc1cc2ncnc(Nc3ccc(OCc4ccccc4)c(C(F)(F)F)c3)c2cc1OC,CHEMBL532790,None
COCCOc1cc2ncnc(Nc3ccc(N(CCCl)CCCl)cc3)c2cc1OCCOC,CHEMBL3040909,None
CCOC(=O)Nc1ccc(Nc2ncnc3cc(OCCN4CCCCC4)c(OC)cc23)cc1C,CHEMBL3304000,None
S=C(NCCN1CCOCC1)Nc1ccc2ncnc(Nc3ccc(Cl)cc3)c2c1,CHEMBL3814816,None
COc1cc2c(Nc3ccc(Cl)c(Cl)c3)ncnc2cc1OCc1nc(N(C)C)no1,CHEMBL3960730,None
Cc1cc(N=S(C)(C)=O)cc2ncnc(Nc3ccc(Cl)cc3O[C@H](C)C(=O)N[C@@H](C)C(F)(F)F)c12,CHEMBL4115037,None
COc1cc(OC)c(Nc2nc(C)nc3ccccc23)c(OC)c1,CHEMBL3928402,None
CC(C)OC(=O)c1nc(Nc2cc(Oc3ccccc3Br)cc([N+](=O)[O-])c2)c2ccccc2n1,CHEMBL3337570,None
Clc1ccc(Nc2nc(Nc3ccccc3)c3ccccc3n2)cc1,CHEMBL17326,None
COc1cc(Nc2ncnc3c(NC(=O)Nc4cccc(Oc5ccccc5)c4)cccc23)cc(OC)c1,CHEMBL3973156,None
COc1cc2nc(N3CCCN(CCN4CCCC4)CC3)nc(Nc3ccc(Cl)cc3)c2cc1OC,CHEMBL488691,None
COc1cccc(Nc2nc(-c3cccnc3)nc3ccccc23)c1,CHEMBL4071162,None
COC(=O)c1ccc(COc2ccc(Nc3ncnc4ccccc34)c(CN(C)C)c2)cc1,CHEMBL231615,None
COc1cc2ncnc(Nc3cccc(F)c3)c2c(OC)c1OC,CHEMBL2409828,None
C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CCCN(C)C,CHEMBL3671538,None
Oc1ccc(Nc2nc(-c3ccncc3)nc3ccccc23)cc1,CHEMBL4060787,None
COc1cccc(Nc2ncnc3ccc(NC(=S)Nc4cccc(F)c4)cc23)c1,CHEMBL585381,None
COCCNC(=O)COc1ccccc1-c1nc(Nc2ccc3[nH]ncc3c2)c2ccccc2n1,CHEMBL3666747,None
N#Cc1ccc(/C=C/C(=O)Nc2cc3c(Nc4ccc(F)c(Cl)c4)ncnc3cc2O[C@H]2CCOC2)cc1,CHEMBL3765810,None
